id,course_id,course_name,entity_type,label,source_id,parent_id,path,image_ids,extra_json
C16:K:1461,C16,人工智能,knowledge,"利用状态变量和操作符号,表示系统或问题的有关知识的符号体系,状态空间是一个四元组：(S,O,S0,G)S:状态集合。 O:操作算子的集合。S:包含问题的初始状态是S的非空子集。G:若干具体状态或满足某些性质的路径信息描述。",1461,C16:K:1455,"人工智能 > 7.搜索求解策略 > 2.状态空间搜索 > 1.表示法 > 3.状态空间 > 利用状态变量和操作符号,表示系统或问题的有关知识的符号体系,状态空间是一个四元组：(S,O,S0,G)S:状态集合。 O:操作算子的集合。S:包含问题的初始状态是S的非空子集。G:若干具体状态或满足某些性质的路径信息描述。",[],
C16:K:1463,C16,人工智能,knowledge,4.求解路径,1463,C16:K:1447,人工智能 > 7.搜索求解策略 > 2.状态空间搜索 > 1.表示法 > 4.求解路径,[],
C16:K:1465,C16,人工智能,knowledge,5.状态空间的一个解,1465,C16:K:1447,人工智能 > 7.搜索求解策略 > 2.状态空间搜索 > 1.表示法 > 5.状态空间的一个解,[],
C16:K:1467,C16,人工智能,knowledge,从S0结点到G结点的路径,1467,C16:K:1463,人工智能 > 7.搜索求解策略 > 2.状态空间搜索 > 1.表示法 > 4.求解路径 > 从S0结点到G结点的路径,[],
C16:K:1469,C16,人工智能,knowledge,一个有限的操作算子序列,1469,C16:K:1465,人工智能 > 7.搜索求解策略 > 2.状态空间搜索 > 1.表示法 > 5.状态空间的一个解 > 一个有限的操作算子序列,[],
C16:K:1478,C16,人工智能,knowledge,1.启发式信息,1478,C16:K:1387,人工智能 > 7.搜索求解策略 > 3.启发式策略 > 1.启发式信息,[],
C16:K:1480,C16,人工智能,knowledge,2.特点,1480,C16:K:1387,人工智能 > 7.搜索求解策略 > 3.启发式策略 > 2.特点,[],
C16:K:1482,C16,人工智能,knowledge,3.种类,1482,C16:K:1387,人工智能 > 7.搜索求解策略 > 3.启发式策略 > 3.种类,[],
C16:K:1484,C16,人工智能,knowledge,用来简化搜索过程有关具体问题领域的特性的信息叫做启发信息,1484,C16:K:1478,人工智能 > 7.搜索求解策略 > 3.启发式策略 > 1.启发式信息 > 用来简化搜索过程有关具体问题领域的特性的信息叫做启发信息,[],
C16:K:1490,C16,人工智能,knowledge,A、A*算法,1490,C16:K:1482,人工智能 > 7.搜索求解策略 > 3.启发式策略 > 3.种类 > A、A*算法,[],
C16:K:1492,C16,人工智能,knowledge,4.两种基本情况,1492,C16:K:1387,人工智能 > 7.搜索求解策略 > 3.启发式策略 > 4.两种基本情况,[],
C16:K:1494,C16,人工智能,knowledge,"1.一个问题由于存在问题陈述和数据获取的模糊性,可能会使它没有一个确定的解",1494,C16:K:1492,"人工智能 > 7.搜索求解策略 > 3.启发式策略 > 4.两种基本情况 > 1.一个问题由于存在问题陈述和数据获取的模糊性,可能会使它没有一个确定的解",[],
C16:K:1496,C16,人工智能,knowledge,"2.虽然一个问题可能有确定解,但是其状态空间特别大,搜索中生成扩展的状态数会随着搜索的深度呈指数级增长",1496,C16:K:1492,"人工智能 > 7.搜索求解策略 > 3.启发式策略 > 4.两种基本情况 > 2.虽然一个问题可能有确定解,但是其状态空间特别大,搜索中生成扩展的状态数会随着搜索的深度呈指数级增长",[],
C16:K:1498,C16,人工智能,knowledge,5.例子,1498,C16:K:1387,人工智能 > 7.搜索求解策略 > 3.启发式策略 > 5.例子,"[""C16:IMG:1502"",""C16:IMG:1503"",""C16:IMG:1504""]",
C16:K:1505,C16,人工智能,knowledge,1.启发信息,1505,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 1.启发信息,[],
C16:K:1507,C16,人工智能,knowledge,2.启发式搜索,1507,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 2.启发式搜索,[],
C16:K:1509,C16,人工智能,knowledge,3.求解问题中能利用的大多是非完备的启发信息,1509,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 3.求解问题中能利用的大多是非完备的启发信息,[],
C16:K:1511,C16,人工智能,knowledge,"在具体求解中,能够利用与该问题有关的信息来简化搜索过程,称此类信息为启发信息",1511,C16:K:1505,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 1.启发信息 > 在具体求解中,能够利用与该问题有关的信息来简化搜索过程,称此类信息为启发信息",[],
C16:K:1513,C16,人工智能,knowledge,利用启发信息的搜索过程,1513,C16:K:1507,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 2.启发式搜索 > 利用启发信息的搜索过程,[],
C16:K:1515,C16,人工智能,knowledge,"1.求解问题系统不可能知道与实际问题有关的全部信息,因而无法知道该问题的全部状态空间,也不可能用一套算法来求解所有的问题",1515,C16:K:1509,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 3.求解问题中能利用的大多是非完备的启发信息 > 1.求解问题系统不可能知道与实际问题有关的全部信息,因而无法知道该问题的全部状态空间,也不可能用一套算法来求解所有的问题",[],
C16:K:1517,C16,人工智能,knowledge,"2.有些问题在理论上虽然存在着求解算法,但是在工程实践中,这些算法不是效率太低,就是根本无法实现",1517,C16:K:1509,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 3.求解问题中能利用的大多是非完备的启发信息 > 2.有些问题在理论上虽然存在着求解算法,但是在工程实践中,这些算法不是效率太低,就是根本无法实现",[],
C16:K:1519,C16,人工智能,knowledge,4.按运用的方法分类,1519,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 4.按运用的方法分类,[],
C16:K:1521,C16,人工智能,knowledge,1.陈述性启发信息：用于更准确、更精炼地描述状态,1521,C16:K:1519,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 4.按运用的方法分类 > 1.陈述性启发信息：用于更准确、更精炼地描述状态,[],
C16:K:1523,C16,人工智能,knowledge,2.过程性启发信息：用于构造操作算子,1523,C16:K:1519,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 4.按运用的方法分类 > 2.过程性启发信息：用于构造操作算子,[],
C16:K:1525,C16,人工智能,knowledge,3.控制性启发信息：表示控制策略的知识,1525,C16:K:1519,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 4.按运用的方法分类 > 3.控制性启发信息：表示控制策略的知识,[],
C16:K:1529,C16,人工智能,knowledge,5.按作用分类,1529,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 5.按作用分类,[],
C16:K:1531,C16,人工智能,knowledge,"1.用于扩展节点的选择,即用于决定应先扩展哪一个节点,以免盲目扩展",1531,C16:K:1529,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 5.按作用分类 > 1.用于扩展节点的选择,即用于决定应先扩展哪一个节点,以免盲目扩展",[],
C16:K:1533,C16,人工智能,knowledge,"2.用于生成节点的选择,即用于决定要生成哪些后继节点,以免盲目生成过多无用的节点",1533,C16:K:1529,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 5.按作用分类 > 2.用于生成节点的选择,即用于决定要生成哪些后继节点,以免盲目生成过多无用的节点",[],
C16:K:1535,C16,人工智能,knowledge,"3.用于删除节点的选择,即用于决定删除哪些无用节点,以免造成进一步的时空浪费",1535,C16:K:1529,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 5.按作用分类 > 3.用于删除节点的选择,即用于决定删除哪些无用节点,以免造成进一步的时空浪费",[],
C16:K:1539,C16,人工智能,knowledge,6.估价函数f,1539,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 6.估价函数f,[],
C16:K:1541,C16,人工智能,knowledge,"估算节点“希望”程度的量度,并依次给它们排定次序(在open表中)",1541,C16:K:1539,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 6.估价函数f > 估算节点“希望”程度的量度,并依次给它们排定次序(在open表中)",[],
C16:K:1543,C16,人工智能,knowledge,7.估价函数值f(n),1543,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 7.估价函数值f(n),[],
C16:K:1545,C16,人工智能,knowledge,8.例子,1545,C16:K:1389,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 8.例子,"[""C16:IMG:1565""]",
C16:K:1549,C16,人工智能,knowledge,"1.从初始节点经过n节点到达目标节点的路径的最小代价估计值,其一般形式是f(n)=g(n)+h(n)",1549,C16:K:1543,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 7.估价函数值f(n) > 1.从初始节点经过n节点到达目标节点的路径的最小代价估计值,其一般形式是f(n)=g(n)+h(n)",[],
C16:K:1551,C16,人工智能,knowledge,2.g(n),1551,C16:K:1543,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 7.估价函数值f(n) > 2.g(n),[],
C16:K:1553,C16,人工智能,knowledge,3.h(n),1553,C16:K:1543,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 7.估价函数值f(n) > 3.h(n),[],
C16:K:1555,C16,人工智能,knowledge,4.h(n)比重大,1555,C16:K:1543,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 7.估价函数值f(n) > 4.h(n)比重大,[],
C16:K:1557,C16,人工智能,knowledge,"1.没有任何控制性知识作为搜索的依据,因而搜索的每一步完全是随意的",1557,C16:K:1525,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 4.按运用的方法分类 > 3.控制性启发信息：表示控制策略的知识 > 1.没有任何控制性知识作为搜索的依据,因而搜索的每一步完全是随意的",[],
C16:K:1559,C16,人工智能,knowledge,"2.有充分的控制知识作为依据,因而搜索的每一步选择都是正确的,但这是不现实的",1559,C16:K:1525,"人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 4.按运用的方法分类 > 3.控制性启发信息：表示控制策略的知识 > 2.有充分的控制知识作为依据,因而搜索的每一步选择都是正确的,但这是不现实的",[],
C16:K:1561,C16,人工智能,knowledge,5.h(n)比重小,1561,C16:K:1543,人工智能 > 7.搜索求解策略 > 4.启发信息和估价函数 > 7.估价函数值f(n) > 5.h(n)比重小,[],
C16:K:1566,C16,人工智能,knowledge,1.A搜索算法,1566,C16:K:1391,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 1.A搜索算法,[],
C16:K:1568,C16,人工智能,knowledge,2.OPEN表,1568,C16:K:1391,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 2.OPEN表,[],
C16:K:1570,C16,人工智能,knowledge,3.CLOSED表,1570,C16:K:1391,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 3.CLOSED表,[],
C16:K:1572,C16,人工智能,knowledge,4.启发式搜索特点,1572,C16:K:1391,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 4.启发式搜索特点,[],
C16:K:1574,C16,人工智能,knowledge,使用了估价函数f的一种加权启发式图搜索算法,1574,C16:K:1566,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 1.A搜索算法 > 使用了估价函数f的一种加权启发式图搜索算法,[],
C16:K:1576,C16,人工智能,knowledge,1.保留所有已生成而未扩展的状态,1576,C16:K:1568,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 2.OPEN表 > 1.保留所有已生成而未扩展的状态,[],
C16:K:1578,C16,人工智能,knowledge,"2.进入open表的状态是根据其估值的大小插入到表中合适的位置,每次从表中优先取出启发估价函数值最小的状态加以扩展",1578,C16:K:1568,"人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 2.OPEN表 > 2.进入open表的状态是根据其估值的大小插入到表中合适的位置,每次从表中优先取出启发估价函数值最小的状态加以扩展",[],
C16:K:1580,C16,人工智能,knowledge,记录已扩展过的状态,1580,C16:K:1570,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 3.CLOSED表 > 记录已扩展过的状态,[],
C16:K:1582,C16,人工智能,knowledge,"如何寻找并设计启发函数h(n),然后以f(n)的大小来排列OPEN表中待扩展状态的次序,每次选择f(n)值最小者进行扩展",1582,C16:K:1572,"人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 4.启发式搜索特点 > 如何寻找并设计启发函数h(n),然后以f(n)的大小来排列OPEN表中待扩展状态的次序,每次选择f(n)值最小者进行扩展",[],
C16:K:1584,C16,人工智能,knowledge,5.流程图,1584,C16:K:1391,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 5.流程图,"[""C16:IMG:1588""]",
C16:K:1589,C16,人工智能,knowledge,6.例题,1589,C16:K:1391,人工智能 > 7.搜索求解策略 > 5.A搜索算法 > 6.例题,"[""C16:IMG:1593"",""C16:IMG:1594"",""C16:IMG:1595"",""C16:IMG:1596""]",
C16:K:1870,C16,人工智能,knowledge,1.定义,1870,C16:K:1393,人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 1.定义,[],
C16:K:1872,C16,人工智能,knowledge,2.可采纳性,1872,C16:K:1393,人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 2.可采纳性,[],
C16:K:1874,C16,人工智能,knowledge,3.单调性,1874,C16:K:1393,人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 3.单调性,[],
C16:K:1876,C16,人工智能,knowledge,"3.如果某一问题有解,那么利用A*搜索算法对该问题进行搜索则一定能搜索到解,并且一定能搜索到最优的解而结束",1876,C16:K:1870,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 1.定义 > 3.如果某一问题有解,那么利用A*搜索算法对该问题进行搜索则一定能搜索到解,并且一定能搜索到最优的解而结束",[],
C16:K:1878,C16,人工智能,knowledge,"4.上例中的八数码A搜索树也是A*搜索树,所得的解路(s,B,E,I,K,L)为最优解路,其步数为状态L(5)上所标注的5",1878,C16:K:1870,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 1.定义 > 4.上例中的八数码A搜索树也是A*搜索树,所得的解路(s,B,E,I,K,L)为最优解路,其步数为状态L(5)上所标注的5",[],
C16:K:1880,C16,人工智能,knowledge,4.信息性,1880,C16:K:1393,人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 4.信息性,[],
C16:K:1882,C16,人工智能,knowledge,"当一个搜索算法在最短路径存在时能在有限步内保证找到它,就称该算法是可采纳的",1882,C16:K:1872,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 2.可采纳性 > 当一个搜索算法在最短路径存在时能在有限步内保证找到它,就称该算法是可采纳的",[],
C16:K:1884,C16,人工智能,knowledge,"1.A*搜索算法并不要求g(n)=g*(n),则可能会沿着一条非最佳路径搜索到某一中间状态,如果对启发函数h(n)加上单调性的限制,就可以总从祖先状态沿着最佳路径到达任一状态",1884,C16:K:1874,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 3.单调性 > 1.A*搜索算法并不要求g(n)=g*(n),则可能会沿着一条非最佳路径搜索到某一中间状态,如果对启发函数h(n)加上单调性的限制,就可以总从祖先状态沿着最佳路径到达任一状态",[],
C16:K:1886,C16,人工智能,knowledge,"2.如果某一启发函数h(n)满足：a)对所有状态ni和nj,其中nj是ni的后裔,满足h(ni)-h(nj)<=cost(ni,nj),其中cost(ni,nj)是从ni到nj的实际代价b)目的状态的启发函数值为0。则称h(n)是单调的",1886,C16:K:1874,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 3.单调性 > 2.如果某一启发函数h(n)满足：a)对所有状态ni和nj,其中nj是ni的后裔,满足h(ni)-h(nj)<=cost(ni,nj),其中cost(ni,nj)是从ni到nj的实际代价b)目的状态的启发函数值为0。则称h(n)是单调的",[],
C16:K:1888,C16,人工智能,knowledge,"3.A*搜索算法中采用单调性启发函数,可以减少比较代价和调整路径的工作量,从而减少搜索代价",1888,C16:K:1874,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 3.单调性 > 3.A*搜索算法中采用单调性启发函数,可以减少比较代价和调整路径的工作量,从而减少搜索代价",[],
C16:K:1890,C16,人工智能,knowledge,"1.在两个A*启发策略的h1和h2中,如果对搜索空间中的任一状态n都有h1(n)≤h2(n),就称策略h2比h1具有更多的信息性",1890,C16:K:1880,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 4.信息性 > 1.在两个A*启发策略的h1和h2中,如果对搜索空间中的任一状态n都有h1(n)≤h2(n),就称策略h2比h1具有更多的信息性",[],
C16:K:1892,C16,人工智能,knowledge,"2.如果某一搜索策略的h(n)越大,则A*算法搜索的信息性越多,所搜索的状态越少",1892,C16:K:1880,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 4.信息性 > 2.如果某一搜索策略的h(n)越大,则A*算法搜索的信息性越多,所搜索的状态越少",[],
C16:K:1894,C16,人工智能,knowledge,"3.但更多的信息性需要更多的计算时间,可能抵消减少搜索空间所带来的益处",1894,C16:K:1880,"人工智能 > 7.搜索求解策略 > 6.A*搜索算法 > 4.信息性 > 3.但更多的信息性需要更多的计算时间,可能抵消减少搜索空间所带来的益处",[],
C16:K:1896,C16,人工智能,knowledge,1.基本遗传算法,1896,C16:K:119,人工智能 > 8.遗传算法及应用 > 1.基本遗传算法,[],
C16:K:1898,C16,人工智能,knowledge,2.基本操作,1898,C16:K:119,人工智能 > 8.遗传算法及应用 > 2.基本操作,[],
C16:K:1900,C16,人工智能,knowledge,3.一般步骤,1900,C16:K:119,人工智能 > 8.遗传算法及应用 > 3.一般步骤,[],
